
Hillary|Sun, 31 Jul 2016 08:25:27 -0400 (EDT)|KG <kg@kirstengillibrand.com>|In 100 days
Clinton|Sun, 31 Jul 2016 08:25:27 -0400 (EDT)|KG <kg@kirstengillibrand.com>|In 100 days
Hillary|Sun, 31 Jul 2016 08:25:27 -0400 (EDT)|KG <kg@kirstengillibrand.com>|In 100 days
Clinton|Sun, 31 Jul 2016 08:25:27 -0400 (EDT)|KG <kg@kirstengillibrand.com>|In 100 days
Gillibrand|Sun, 31 Jul 2016 08:25:27 -0400 (EDT)|KG <kg@kirstengillibrand.com>|In 100 days
Gillibrand|Sun, 31 Jul 2016 08:25:27 -0400 (EDT)|KG <kg@kirstengillibrand.com>|In 100 days
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Trump|Sun, 31 Jul 2016 14:05:27 +0000|Kathleen Rice <campaign@kathleenrice.com>|Together, we can stump Trump
Donald|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Trump|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Donald|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Trump|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Schumer|Sun, 31 Jul 2016 14:08:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|We have to be serious
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Reed|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
John|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Plumb|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
\'|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Obama|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Obama|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Corning|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Reed|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
John|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Plumb|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
\'|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Tom|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Obama|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Obama|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Corning|Sun, 31 Jul 2016 19:11:31 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Just 100 Days To Go!
Donald|Sun, 31 Jul 2016 16:26:21 -0400|"Nita Lowey (personal) " <info@loweyforcongress.com>|100 days
Trump|Sun, 31 Jul 2016 16:26:21 -0400|"Nita Lowey (personal) " <info@loweyforcongress.com>|100 days
Hillary|Sun, 31 Jul 2016 16:26:21 -0400|"Nita Lowey (personal) " <info@loweyforcongress.com>|100 days
Clinton|Sun, 31 Jul 2016 16:26:21 -0400|"Nita Lowey (personal) " <info@loweyforcongress.com>|100 days
Nita|Sun, 31 Jul 2016 16:26:21 -0400|"Nita Lowey (personal) " <info@loweyforcongress.com>|100 days
Lowey|Sun, 31 Jul 2016 16:26:21 -0400|"Nita Lowey (personal) " <info@loweyforcongress.com>|100 days
Trump|Sun, 31 Jul 2016 23:08:00 +0000|Kathleen Rice <campaign@kathleenrice.com>|Urgent: Midnight Deadline
Trump|Sun, 31 Jul 2016 23:08:00 +0000|Kathleen Rice <campaign@kathleenrice.com>|Urgent: Midnight Deadline
Trump|Sun, 31 Jul 2016 23:08:00 +0000|Kathleen Rice <campaign@kathleenrice.com>|Urgent: Midnight Deadline
Trump|Sun, 31 Jul 2016 23:08:00 +0000|Kathleen Rice <campaign@kathleenrice.com>|Urgent: Midnight Deadline
Trump|Sun, 31 Jul 2016 23:08:00 +0000|Kathleen Rice <campaign@kathleenrice.com>|Urgent: Midnight Deadline
Trump|Sun, 31 Jul 2016 23:08:00 +0000|Kathleen Rice <campaign@kathleenrice.com>|Urgent: Midnight Deadline
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Sean|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Patrick|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Maloney|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Sean|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Patrick|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Maloney|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Zika|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Sean|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Patrick|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Maloney|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Sean|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Patrick|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Maloney|Tue, 2 Aug 2016 21:07:48 +0000|Sean Patrick Maloney <info@seanmaloney.com>|Protect our families (Zika)
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Feingold|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Ron|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Johnson|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Koch|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Koch|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Johnson|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Koch|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
\'|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Cheddarbomb|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Feingold|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Ron|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Johnson|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Koch|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Koch|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Johnson|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Koch|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
\'|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Cheddarbomb|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Russ|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Schumer|Thu, 4 Aug 2016 13:04:51 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|I believe in him [Feingold]
Gillibrand|Thu, 4 Aug 2016 11:31:39 -0400 (EDT)|KG <kg@kirstengillibrand.com>|Your thoughts, Friends?
Gillibrand|Thu, 4 Aug 2016 11:31:39 -0400 (EDT)|KG <kg@kirstengillibrand.com>|Your thoughts, Friends?
Gillibrand|Thu, 4 Aug 2016 11:31:39 -0400 (EDT)|KG <kg@kirstengillibrand.com>|Your thoughts, Friends?
Gillibrand|Thu, 4 Aug 2016 11:31:39 -0400 (EDT)|KG <kg@kirstengillibrand.com>|Your thoughts, Friends?
Tom|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Tom|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Tom|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Corning|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Tom|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Tom|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Corning|Thu, 04 Aug 2016 20:50:47 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|Keep Tom's ad on air!
Allie|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Long|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Crystal|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Dunn|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Alisa|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Kano|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Kristen|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Shaldybin|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Gillibrand|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Gillibrand|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Allie|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Long|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Crystal|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Dunn|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Alisa|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Kano|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Kristen|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Shaldybin|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Gillibrand|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Gillibrand|Fri, 5 Aug 2016 07:33:34 -0400 (EDT)|KG <kg@kirstengillibrand.com>|292 American women
Grace|Sat, 06 Aug 2016 11:06:07 -0400|"Grace Meng " <grace@gracefornewyork.com>|Thoughts on the convention?
Grace|Sat, 06 Aug 2016 11:06:07 -0400|"Grace Meng " <grace@gracefornewyork.com>|Thoughts on the convention?
Katie|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
McGinty|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Kirsten|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Gillibrand|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Gillibrand|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Katie|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
McGinty|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Kirsten|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Gillibrand|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Gillibrand|Mon, 8 Aug 2016 07:40:48 -0400 (EDT)|Katie McGinty <kg@kirstengillibrand.com>|I'm counting on you
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Zika|Mon, 8 Aug 2016 14:03:46 +0000|Kathleen Rice <campaign@kathleenrice.com>|Tell Congress: Fund the Fight Against Zika!
Sean|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Patrick|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Maloney|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Sean|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Patrick|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Maloney|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Sean|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Patrick|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Maloney|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Sean|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Patrick|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Maloney|Mon, 8 Aug 2016 16:20:49 +0000|Sean Patrick Maloney <info@seanmaloney.com>|quick q?
Nita|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Lowey|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Hon|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Lowey|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Nita|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Cheryl|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Philip|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Milstein|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Jenni|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Frost|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Jennifer|Tue, 09 Aug 2016 09:48:14 -0400|"Jennifer Frost, Committee for Leadership & Progress " <jennifer@frostgroup.net>|You are invited for Cocktails & Conversation with Congresswoman Nita Lowey, Hon. Chair of CLP
Nadler|Tue, 09 Aug 2016 10:00:52 -0400|"Jeff Larivee" <jeff@jerrynadler.com>|Invitation: Congressman Nadler's Summer Soiree 9/19
Jeff|Tue, 09 Aug 2016 10:00:52 -0400|"Jeff Larivee" <jeff@jerrynadler.com>|Invitation: Congressman Nadler's Summer Soiree 9/19
Larivee|Tue, 09 Aug 2016 10:00:52 -0400|"Jeff Larivee" <jeff@jerrynadler.com>|Invitation: Congressman Nadler's Summer Soiree 9/19
Nadler|Tue, 09 Aug 2016 10:00:52 -0400|"Jeff Larivee" <jeff@jerrynadler.com>|Invitation: Congressman Nadler's Summer Soiree 9/19
